customerid,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment
17816.0,2011-11-03 11:34:00,4,36.56,37,3,2,5,Inactive customers
17817.0,2011-12-05 14:39:00,3,387.68,4,1,3,4,Regular customers
17819.0,2011-09-29 10:52:00,7,3704.87,72,4,1,1,New customers
17824.0,2011-10-19 14:14:00,1,298.4,51,3,5,4,Regular customers
17827.0,2011-12-04 15:00:00,5,1995.46,5,1,2,2,At-risk customers
17828.0,2011-11-17 08:41:00,4,1820.09,23,2,2,2,At-risk customers
17829.0,2011-02-14 12:46:00,1,889.24,299,5,5,3,Loyal customers
17830.0,2011-12-08 12:28:00,3,398.7,2,1,3,4,Regular customers
17831.0,2011-11-06 15:09:00,1,35.400000000000006,33,3,5,5,Regular customers
17832.0,2011-10-21 11:43:00,1,155.37,50,3,5,5,Regular customers
17835.0,2011-12-07 11:48:00,3,350.64,3,1,3,4,Regular customers
17836.0,2011-10-23 16:13:00,1,110.21000000000001,47,3,5,5,Regular customers
17837.0,2011-10-28 16:13:00,8,1593.38,42,3,1,2,Inactive customers
17838.0,2011-11-13 11:20:00,5,2779.3,27,2,2,1,At-risk customers
17839.0,2011-10-28 17:27:00,1,338.8,42,3,5,4,Regular customers
17841.0,2011-12-08 12:07:00,124,40991.57,2,1,1,1,Inactive customers
17843.0,2011-02-09 15:33:00,1,205.48,303,5,5,5,High-value customers
17844.0,2011-08-25 11:27:00,1,51.559999999999995,107,4,5,5,High-value customers
17846.0,2011-09-15 15:20:00,1,2033.1,85,4,5,2,Loyal customers
17848.0,2011-09-19 16:49:00,9,901.1999999999999,81,4,1,3,New customers
17849.0,2011-05-05 13:46:00,4,605.8000000000001,218,5,2,3,New customers
17850.0,2010-12-02 15:27:00,34,5391.21,372,5,1,1,New customers
17852.0,2011-11-28 12:36:00,2,114.34,12,1,4,5,Regular customers
17854.0,2011-06-07 16:21:00,2,311.26,185,5,4,4,High-value customers
17855.0,2010-12-02 09:44:00,1,208.97,373,5,5,5,High-value customers
17856.0,2011-12-08 09:40:00,4,1418.03,2,1,2,2,At-risk customers
17857.0,2011-12-05 13:13:00,23,26879.04,4,1,1,1,Inactive customers
17858.0,2011-12-04 11:56:00,12,5155.66,6,1,1,1,Inactive customers
17859.0,2011-02-08 10:32:00,1,148.21,305,5,5,5,High-value customers
17860.0,2010-12-06 12:41:00,1,252.8,369,5,5,4,High-value customers
17861.0,2011-12-06 16:21:00,8,2100.8,3,1,1,1,Inactive customers
17862.0,2011-01-20 12:23:00,1,330.9,324,5,5,4,High-value customers
17863.0,2011-10-11 13:45:00,6,3160.0,59,3,1,1,Inactive customers
17864.0,2011-11-27 11:15:00,3,597.5,13,1,3,3,Regular customers
17865.0,2011-11-09 12:08:00,20,10526.32,31,2,1,1,Inactive customers
17866.0,2011-07-20 11:07:00,1,329.65,143,4,5,4,High-value customers
17867.0,2011-11-09 14:15:00,6,1197.1000000000001,30,2,1,2,Inactive customers
17869.0,2011-08-24 16:16:00,5,428.18,107,4,2,4,New customers
17870.0,2011-12-07 15:07:00,12,1894.35,2,1,1,2,Inactive customers
17871.0,2011-05-19 11:32:00,1,155.9,205,5,5,5,High-value customers
17873.0,2011-09-20 16:41:00,5,1859.16,80,4,2,2,New customers
17874.0,2011-06-07 12:54:00,6,683.46,185,5,1,3,New customers
17877.0,2011-06-22 13:00:00,1,237.61,170,4,5,5,High-value customers
17878.0,2011-10-27 11:24:00,1,379.45,44,3,5,4,Regular customers
17879.0,2011-06-19 12:36:00,1,178.51999999999998,174,4,5,5,High-value customers
17880.0,2010-12-10 10:21:00,1,458.92,365,5,5,4,High-value customers
17881.0,2011-02-08 17:16:00,1,133.35000000000002,304,5,5,5,High-value customers
17883.0,2011-12-06 17:49:00,4,671.77,3,1,2,3,At-risk customers
17884.0,2011-12-06 11:33:00,4,717.45,4,1,2,3,At-risk customers
17885.0,2011-11-27 14:40:00,1,190.19,12,1,5,5,Regular customers
17886.0,2011-11-08 10:09:00,3,899.61,32,2,3,3,Regular customers
17887.0,2011-08-02 17:29:00,1,111.35,129,4,5,5,High-value customers
17888.0,2011-11-18 13:45:00,8,726.05,21,2,1,3,Inactive customers
17889.0,2011-05-11 16:26:00,2,203.87,212,5,4,5,High-value customers
17890.0,2011-01-21 11:19:00,2,602.09,323,5,4,3,Loyal customers
17891.0,2011-06-30 20:08:00,1,203.85999999999999,162,4,5,5,High-value customers
17892.0,2011-10-14 16:49:00,3,244.1,56,3,3,5,Regular customers
17893.0,2011-04-28 13:50:00,1,112.25,225,5,5,5,High-value customers
17894.0,2011-09-29 09:23:00,8,1119.81,72,4,1,2,New customers
17895.0,2011-10-26 17:00:00,1,98.0,44,3,5,5,Regular customers
17896.0,2011-11-16 13:59:00,1,256.32,23,2,5,4,Regular customers
17897.0,2011-06-20 11:23:00,3,566.6,173,4,3,3,Regular customers
17898.0,2011-09-15 14:56:00,2,152.06,85,4,4,5,High-value customers
17899.0,2011-07-03 14:58:00,1,155.8,159,4,5,5,High-value customers
17900.0,2011-06-02 14:38:00,2,112.19999999999999,190,5,4,5,High-value customers
17901.0,2011-11-10 17:29:00,1,110.38,29,2,5,5,Regular customers
17904.0,2011-11-18 12:57:00,1,191.67,21,2,5,5,Regular customers
17905.0,2011-09-29 17:33:00,4,800.24,71,3,2,3,Inactive customers
17906.0,2011-04-06 17:25:00,1,72.9,247,5,5,5,High-value customers
17908.0,2010-12-01 11:45:00,1,243.28,374,5,5,5,High-value customers
17911.0,2011-11-30 14:52:00,1,366.23,9,1,5,4,Regular customers
17912.0,2011-02-02 14:25:00,5,311.01,310,5,2,4,New customers
17913.0,2011-10-12 10:45:00,2,411.6,59,3,4,4,Regular customers
17914.0,2011-12-06 11:58:00,1,336.43,4,1,5,4,Regular customers
17917.0,2011-10-25 13:20:00,3,341.28,45,3,3,4,Regular customers
17919.0,2011-09-12 13:41:00,1,1304.04,88,4,5,2,Loyal customers
17920.0,2011-12-05 14:29:00,17,4204.1,4,1,1,1,Inactive customers
17921.0,2011-10-06 18:56:00,4,826.52,64,3,2,3,Inactive customers
17923.0,2011-03-02 15:15:00,1,207.50000000000003,282,5,5,5,High-value customers
17924.0,2011-11-28 09:11:00,7,2962.5,12,1,1,1,Inactive customers
17925.0,2010-12-02 10:10:00,1,244.08,373,5,5,5,High-value customers
17926.0,2011-07-29 14:39:00,2,397.29,133,4,4,4,High-value customers
17928.0,2011-10-25 13:52:00,2,212.54,45,3,4,5,Regular customers
17929.0,2011-11-28 16:01:00,4,843.0,11,1,2,3,At-risk customers
17930.0,2011-11-04 10:23:00,5,1740.48,36,3,2,2,Inactive customers
17931.0,2011-07-28 18:33:00,2,408.36,134,4,4,4,High-value customers
17932.0,2011-11-10 19:49:00,3,1331.57,29,2,3,2,At-risk customers
17934.0,2011-10-19 11:16:00,2,704.25,52,3,4,3,Regular customers
17935.0,2011-07-24 13:18:00,2,145.79,138,4,4,5,High-value customers
17936.0,2011-12-04 13:32:00,1,389.84,5,1,5,4,Regular customers
17937.0,2011-12-01 11:45:00,7,4301.22,9,1,1,1,Inactive customers
17939.0,2011-07-03 12:27:00,1,99.14,160,4,5,5,High-value customers
17940.0,2011-10-21 13:27:00,10,4106.4400000000005,49,3,1,1,Inactive customers
17941.0,2011-08-01 08:30:00,1,304.56,131,4,5,4,High-value customers
17942.0,2011-12-02 10:45:00,1,77.50000000000001,8,1,5,5,Regular customers
17946.0,2011-04-20 17:00:00,2,149.57999999999998,233,5,4,5,High-value customers
17947.0,2011-11-02 13:05:00,1,176.68,37,3,5,5,Regular customers
17948.0,2011-07-15 12:58:00,1,358.56000000000006,147,4,5,4,High-value customers
17949.0,2011-12-08 18:46:00,45,58510.48,1,1,1,1,Inactive customers
17950.0,2011-09-28 15:18:00,3,482.2,72,4,3,4,Regular customers
17951.0,2011-10-31 12:30:00,3,1008.5400000000001,40,3,3,2,Inactive customers
17954.0,2011-12-04 14:15:00,12,2332.72,5,1,1,1,Inactive customers
17955.0,2011-05-25 12:00:00,4,557.3,199,5,2,3,New customers
17956.0,2011-04-04 13:47:00,1,12.75,249,5,5,5,High-value customers
17957.0,2011-10-04 14:58:00,1,111.68,66,3,5,5,Regular customers
17958.0,2011-08-15 12:19:00,1,508.4599999999999,117,4,5,3,Loyal customers
17960.0,2011-06-21 14:15:00,1,73.78,171,4,5,5,High-value customers
17961.0,2011-11-18 16:55:00,39,1296.44,21,2,1,2,Inactive customers
17962.0,2011-07-20 14:16:00,1,102.83,142,4,5,5,High-value customers
17964.0,2011-11-08 10:44:00,2,471.7,32,2,4,4,Regular customers
17965.0,2011-11-02 09:31:00,14,2622.57,38,3,1,1,Inactive customers
17966.0,2011-11-02 10:26:00,5,1098.43,38,3,2,2,Inactive customers
17967.0,2010-12-03 11:19:00,1,123.07,372,5,5,5,High-value customers
17968.0,2010-12-01 12:23:00,1,277.35,374,5,5,4,High-value customers
17969.0,2011-06-26 13:00:00,2,228.2,166,4,4,5,High-value customers
17970.0,2011-05-12 20:03:00,1,582.59,211,5,5,3,Loyal customers
17972.0,2011-04-12 12:16:00,1,136.04,242,5,5,5,High-value customers
17973.0,2011-10-19 10:34:00,1,337.04,52,3,5,4,Regular customers
17974.0,2011-11-15 11:37:00,3,740.79,25,2,3,3,Regular customers
17975.0,2011-11-24 13:27:00,13,4488.81,15,2,1,1,Inactive customers
17976.0,2010-12-02 13:49:00,1,353.19,372,5,5,4,High-value customers
17977.0,2011-11-10 13:28:00,1,288.14,29,2,5,4,Regular customers
17978.0,2010-12-09 14:05:00,1,300.91999999999996,365,5,5,4,High-value customers
17979.0,2011-11-04 12:05:00,4,757.71,36,3,2,3,Inactive customers
17980.0,2011-06-27 12:01:00,3,811.45,166,4,3,3,Regular customers
17984.0,2011-07-17 15:59:00,1,152.68,145,4,5,5,High-value customers
17985.0,2011-11-17 14:24:00,1,634.95,22,2,5,3,Regular customers
17986.0,2011-10-14 14:22:00,1,20.8,56,3,5,5,Regular customers
17987.0,2011-06-07 14:22:00,1,198.57,185,5,5,5,High-value customers
17988.0,2011-11-28 11:00:00,7,201.12,12,1,1,5,Inactive customers
17990.0,2011-04-17 11:44:00,3,630.84,237,5,3,3,Regular customers
17991.0,2011-04-28 15:58:00,2,93.35,225,5,4,5,High-value customers
17994.0,2011-08-10 11:41:00,4,678.49,122,4,2,3,New customers
17995.0,2011-03-03 12:30:00,1,76.1,282,5,5,5,High-value customers
17997.0,2011-09-26 16:13:00,8,1970.6699999999998,74,4,1,2,New customers
17999.0,2011-11-02 15:56:00,2,382.06,37,3,4,4,Regular customers
18001.0,2011-11-27 16:02:00,2,417.23,12,1,4,4,Regular customers
18004.0,2010-12-12 13:47:00,1,169.47,362,5,5,5,High-value customers
18005.0,2011-12-06 11:51:00,2,249.72,4,1,4,5,Regular customers
18006.0,2011-11-16 16:52:00,1,444.68,23,2,5,4,Regular customers
18008.0,2011-09-30 15:17:00,9,2116.19,70,3,1,1,Inactive customers
18009.0,2011-04-18 13:36:00,1,257.34,235,5,5,4,High-value customers
18010.0,2011-03-28 12:27:00,1,174.8,257,5,5,5,High-value customers
18011.0,2010-12-01 17:35:00,1,102.78999999999999,373,5,5,5,High-value customers
18013.0,2011-07-07 14:11:00,2,187.29,155,4,4,5,High-value customers
18014.0,2011-11-11 15:28:00,1,166.42,28,2,5,5,Regular customers
18015.0,2011-12-05 14:49:00,1,120.03,4,1,5,5,Regular customers
18016.0,2011-11-07 13:25:00,5,1483.56,32,2,2,2,At-risk customers
18017.0,2011-09-19 16:15:00,3,523.0,81,4,3,3,Regular customers
18018.0,2011-08-23 17:37:00,2,122.14,108,4,4,5,High-value customers
18019.0,2011-10-19 12:10:00,1,38.45,52,3,5,5,Regular customers
18022.0,2011-11-04 12:45:00,1,668.11,36,3,5,3,Regular customers
18024.0,2011-07-10 12:40:00,2,389.78,153,4,4,4,High-value customers
18027.0,2011-09-02 10:38:00,1,115.31,99,4,5,5,High-value customers
18030.0,2011-12-05 16:37:00,2,230.64999999999998,4,1,4,5,Regular customers
18032.0,2011-01-09 15:32:00,1,73.5,334,5,5,5,High-value customers
18033.0,2011-10-05 17:28:00,1,97.97,65,3,5,5,Regular customers
18034.0,2011-11-18 12:22:00,2,422.88,22,2,4,4,Regular customers
18035.0,2011-11-04 12:39:00,3,730.4,36,3,3,3,Regular customers
18036.0,2011-11-07 14:40:00,3,405.62,32,2,3,4,Regular customers
18037.0,2011-07-08 13:39:00,6,70.02,154,4,1,5,New customers
18040.0,2011-11-20 14:20:00,2,357.20000000000005,19,2,4,4,Regular customers
18041.0,2011-11-28 11:39:00,21,4183.39,12,1,1,1,Inactive customers
18042.0,2011-10-17 11:49:00,1,165.04999999999998,54,3,5,5,Regular customers
18043.0,2011-11-15 12:48:00,3,559.51,25,2,3,3,Regular customers
18044.0,2011-12-05 14:26:00,10,2088.6,4,1,1,1,Inactive customers
18045.0,2011-10-25 13:07:00,1,189.4,45,3,5,5,Regular customers
18048.0,2011-05-20 14:58:00,2,172.29000000000002,203,5,4,5,High-value customers
18050.0,2010-12-15 14:25:00,1,74.4,359,5,5,5,High-value customers
18053.0,2011-09-30 09:05:00,1,300.02,71,3,5,4,Regular customers
18055.0,2011-12-02 14:25:00,10,6784.1900000000005,7,1,1,1,Inactive customers
18056.0,2011-02-24 14:27:00,1,363.65,288,5,5,4,High-value customers
18058.0,2011-11-30 08:38:00,1,170.16,10,1,5,5,Regular customers
18059.0,2011-11-16 16:49:00,3,306.46,23,2,3,4,Regular customers
18061.0,2011-11-18 11:20:00,10,2119.41,22,2,1,1,Inactive customers
18062.0,2011-06-19 14:47:00,3,720.52,173,4,3,3,Regular customers
18064.0,2011-07-29 16:39:00,2,814.0,133,4,4,3,Loyal customers
18065.0,2011-12-04 10:30:00,14,2392.83,6,1,1,1,Inactive customers
18066.0,2011-09-25 15:30:00,1,318.0,75,4,5,4,High-value customers
18067.0,2011-10-30 15:58:00,1,396.33,40,3,5,4,Regular customers
18068.0,2011-02-23 14:50:00,1,101.69999999999999,289,5,5,5,High-value customers
18069.0,2011-11-13 16:03:00,5,2036.67,26,2,2,2,At-risk customers
18071.0,2011-03-27 11:59:00,2,453.0,258,5,4,4,High-value customers
18072.0,2011-06-07 10:44:00,1,247.44,186,5,5,5,High-value customers
18073.0,2011-08-17 14:02:00,12,3877.5200000000004,114,4,1,1,New customers
18074.0,2010-12-01 09:53:00,1,489.6,374,5,5,4,High-value customers
18075.0,2011-11-16 15:21:00,10,2611.75,23,2,1,1,Inactive customers
18077.0,2011-12-01 13:32:00,11,2633.0099999999998,8,1,1,1,Inactive customers
18078.0,2011-05-06 14:32:00,2,336.13,217,5,4,4,High-value customers
18079.0,2011-10-25 15:27:00,4,3651.97,45,3,2,1,Inactive customers
18080.0,2011-11-21 08:02:00,2,1231.5,19,2,4,2,At-risk customers
18081.0,2011-11-03 16:30:00,3,343.45,36,3,3,4,Regular customers
18082.0,2011-11-14 12:45:00,1,703.37,26,2,5,3,Regular customers
18084.0,2011-11-23 13:57:00,1,90.47999999999999,16,2,5,5,Regular customers
18085.0,2011-01-13 15:17:00,2,689.95,330,5,4,3,Loyal customers
18086.0,2011-03-10 13:34:00,1,101.34,274,5,5,5,High-value customers
18087.0,2011-09-02 15:12:00,2,4055.7199999999993,98,4,4,1,Loyal customers
18088.0,2011-10-09 13:41:00,1,167.67000000000002,61,3,5,5,Regular customers
18092.0,2011-12-07 13:14:00,11,9068.26,2,1,1,1,Inactive customers
18093.0,2011-09-07 15:43:00,4,2106.52,93,4,2,1,New customers
18094.0,2011-09-19 09:28:00,7,3017.3,82,4,1,1,New customers
18095.0,2011-01-31 12:50:00,2,580.0500000000001,313,5,4,3,Loyal customers
18096.0,2011-11-28 12:44:00,3,911.15,12,1,3,3,Regular customers
18097.0,2011-12-02 11:16:00,6,2697.8,8,1,1,1,Inactive customers
18099.0,2011-08-04 15:52:00,1,168.31,127,4,5,5,High-value customers
18101.0,2011-11-28 13:37:00,2,223.65,11,1,4,5,Regular customers
18102.0,2011-12-09 11:50:00,60,259657.3,1,1,1,1,Inactive customers
18104.0,2011-11-02 14:07:00,1,754.64,37,3,5,3,Regular customers
18105.0,2011-11-02 12:04:00,1,113.48000000000002,38,3,5,5,Regular customers
18106.0,2011-01-14 12:23:00,1,430.7,330,5,5,4,High-value customers
18108.0,2011-03-30 13:56:00,1,271.0,254,5,5,4,High-value customers
18109.0,2011-12-08 11:36:00,26,8052.97,2,1,1,1,Inactive customers
18110.0,2011-11-20 12:34:00,1,236.3,20,2,5,5,Regular customers
18112.0,2011-11-27 14:43:00,2,352.69,12,1,4,4,Regular customers
18113.0,2010-12-06 12:31:00,1,76.32000000000001,369,5,5,5,High-value customers
18114.0,2011-02-22 13:20:00,1,220.1,290,5,5,5,High-value customers
18116.0,2011-10-03 11:00:00,8,1418.03,68,3,1,2,Inactive customers
18117.0,2011-11-14 12:47:00,1,320.72,26,2,5,4,Regular customers
18118.0,2011-11-29 11:32:00,26,5653.82,11,1,1,1,Inactive customers
18119.0,2010-12-07 11:59:00,1,181.12,368,5,5,5,High-value customers
18120.0,2011-05-09 13:45:00,1,111.15,214,5,5,5,High-value customers
18121.0,2011-07-13 12:53:00,2,673.1,149,4,4,3,Loyal customers
18122.0,2011-12-01 13:08:00,6,1826.21,8,1,1,2,Inactive customers
18123.0,2011-11-15 14:23:00,2,589.4399999999999,24,2,4,3,Regular customers
18125.0,2011-11-10 12:29:00,4,1142.99,30,2,2,2,At-risk customers
18126.0,2011-10-10 12:19:00,1,206.82999999999998,61,3,5,5,Regular customers
18127.0,2011-11-20 14:05:00,3,348.73,19,2,3,4,Regular customers
18129.0,2011-04-10 14:16:00,1,112.55000000000001,243,5,5,5,High-value customers
18130.0,2011-11-24 14:40:00,3,1059.39,15,2,3,2,At-risk customers
18133.0,2011-05-11 14:14:00,1,931.4999999999999,212,5,5,3,Loyal customers
18135.0,2011-11-10 19:32:00,5,681.9100000000001,29,2,2,3,At-risk customers
18136.0,2011-10-07 15:40:00,3,784.33,63,3,3,3,Regular customers
18138.0,2011-02-17 14:51:00,1,152.65,295,5,5,5,High-value customers
18139.0,2011-11-22 10:44:00,6,8438.34,18,2,1,1,Inactive customers
18142.0,2011-07-05 13:19:00,2,1019.52,157,4,4,2,Loyal customers
18143.0,2011-08-15 12:07:00,2,1000.16,117,4,4,2,Loyal customers
18144.0,2011-12-02 12:46:00,12,2888.75,8,1,1,1,Inactive customers
18145.0,2011-11-27 11:22:00,4,2861.55,13,1,2,1,At-risk customers
18146.0,2011-07-22 12:08:00,2,160.35000000000002,141,4,4,5,High-value customers
18147.0,2011-10-25 11:46:00,2,179.33999999999997,46,3,4,5,Regular customers
18149.0,2011-10-20 12:04:00,3,612.0799999999999,51,3,3,3,Regular customers
18150.0,2011-11-07 16:49:00,3,566.58,32,2,3,3,Regular customers
18151.0,2011-07-28 11:35:00,2,653.35,135,4,4,3,Loyal customers
18154.0,2011-12-06 16:41:00,2,399.19,3,1,4,4,Regular customers
18155.0,2011-09-25 13:32:00,3,371.62,75,4,3,4,Regular customers
18156.0,2011-11-27 12:24:00,2,734.94,13,1,4,3,Regular customers
18158.0,2011-11-30 16:19:00,2,453.4,9,1,4,4,Regular customers
18159.0,2011-02-11 14:26:00,1,530.15,301,5,5,3,Loyal customers
18160.0,2011-10-13 15:50:00,2,638.0600000000001,57,3,4,3,Regular customers
18161.0,2011-11-24 16:40:00,5,1618.69,15,2,2,2,At-risk customers
18164.0,2011-11-02 12:56:00,1,399.65000000000003,37,3,5,4,Regular customers
18165.0,2011-06-15 13:23:00,1,302.46000000000004,177,4,5,4,High-value customers
18167.0,2011-11-16 15:56:00,3,1384.8600000000001,23,2,3,2,At-risk customers
18168.0,2011-06-16 19:21:00,6,1169.94,176,4,1,2,New customers
18169.0,2011-10-10 12:18:00,1,202.65,61,3,5,5,Regular customers
18170.0,2011-11-06 14:35:00,3,980.31,33,3,3,2,Inactive customers
18171.0,2011-10-12 09:13:00,5,1231.31,59,3,2,2,Inactive customers
18172.0,2011-11-25 11:12:00,20,7561.68,15,2,1,1,Inactive customers
18173.0,2011-09-14 11:26:00,4,2106.84,87,4,2,1,New customers
18174.0,2011-12-02 16:56:00,1,104.0,7,1,5,5,Regular customers
18176.0,2010-12-16 15:45:00,1,476.35,358,5,5,4,High-value customers
18177.0,2011-11-08 14:44:00,6,1341.42,31,2,1,2,Inactive customers
18178.0,2011-08-03 09:30:00,4,1590.81,129,4,2,2,New customers
18179.0,2011-11-30 16:23:00,6,1793.17,9,1,1,2,Inactive customers
18180.0,2011-12-05 08:39:00,6,1843.75,5,1,1,2,Inactive customers
18181.0,2011-11-15 15:08:00,1,382.8,24,2,5,4,Regular customers
18183.0,2011-04-26 15:26:00,2,632.07,227,5,4,3,Loyal customers
18184.0,2011-11-24 15:28:00,1,49.8,15,2,5,5,Regular customers
18185.0,2011-04-04 13:42:00,1,304.25,249,5,5,4,High-value customers
18188.0,2011-11-24 16:46:00,3,2001.04,15,2,3,2,At-risk customers
18189.0,2011-09-23 12:40:00,2,1090.24,78,4,4,2,Loyal customers
18190.0,2011-05-31 14:48:00,2,284.46000000000004,192,5,4,4,High-value customers
18191.0,2011-03-23 12:08:00,1,207.79999999999998,262,5,5,5,High-value customers
18192.0,2011-09-29 09:53:00,1,957.97,72,4,5,2,Loyal customers
18193.0,2011-06-27 13:58:00,1,243.76,165,4,5,5,High-value customers
18194.0,2011-09-18 13:29:00,1,973.8399999999999,82,4,5,2,Loyal customers
18196.0,2011-09-05 16:22:00,2,689.13,95,4,4,3,Loyal customers
18198.0,2011-12-05 14:49:00,17,5425.56,4,1,1,1,Inactive customers
18200.0,2011-08-25 18:45:00,1,163.8,106,4,5,5,High-value customers
18202.0,2011-05-24 12:12:00,3,1396.99,200,5,3,2,Inactive customers
18203.0,2011-07-05 13:07:00,1,160.42000000000002,157,4,5,5,High-value customers
18204.0,2011-09-29 16:44:00,3,1993.7,71,3,3,2,Inactive customers
18205.0,2011-11-03 13:22:00,2,517.36,36,3,4,3,Regular customers
18209.0,2011-11-11 12:07:00,1,139.10000000000002,29,2,5,5,Regular customers
18210.0,2011-12-08 11:02:00,6,2621.38,2,1,2,1,At-risk customers
18211.0,2011-11-14 08:10:00,5,600.07,26,2,2,3,At-risk customers
18212.0,2011-01-17 16:14:00,1,248.42,326,5,5,5,High-value customers
18213.0,2011-04-17 10:21:00,1,232.48000000000002,237,5,5,5,High-value customers
18215.0,2011-09-11 16:05:00,1,299.34000000000003,89,4,5,4,High-value customers
18216.0,2011-11-08 16:55:00,1,481.75,31,2,5,4,Regular customers
18217.0,2011-11-10 13:18:00,2,621.75,29,2,4,3,Regular customers
18218.0,2011-05-12 12:53:00,2,662.08,211,5,4,3,Loyal customers
18219.0,2011-12-07 11:43:00,10,2069.77,3,1,1,1,Inactive customers
18220.0,2011-04-27 09:03:00,1,305.28000000000003,227,5,5,4,High-value customers
18221.0,2011-11-17 14:40:00,5,1041.61,22,2,2,2,At-risk customers
18222.0,2011-09-08 10:45:00,1,443.0,93,4,5,4,High-value customers
18223.0,2011-12-05 09:11:00,14,6484.54,5,1,1,1,Inactive customers
18224.0,2011-03-21 10:30:00,1,158.95000000000002,264,5,5,5,High-value customers
18225.0,2011-12-06 13:27:00,12,5509.12,3,1,1,1,Inactive customers
18226.0,2011-10-26 13:36:00,11,5228.05,44,3,1,1,Inactive customers
18227.0,2011-05-06 12:23:00,1,93.75,218,5,5,5,High-value customers
18228.0,2011-10-14 09:21:00,2,779.9,57,3,4,3,Regular customers
18229.0,2011-11-28 09:48:00,20,7276.900000000001,12,1,1,1,Inactive customers
18230.0,2011-11-30 13:22:00,7,2810.2000000000003,9,1,1,1,Inactive customers
18231.0,2011-05-31 14:18:00,5,2083.27,192,5,2,1,New customers
18232.0,2011-09-19 11:49:00,4,592.97,82,4,2,3,New customers
18233.0,2011-01-18 08:44:00,1,440.0,326,5,5,4,High-value customers
18235.0,2011-09-29 08:27:00,3,1796.48,72,4,3,2,Inactive customers
18236.0,2011-11-10 08:06:00,6,882.24,30,2,2,3,At-risk customers
18237.0,2011-12-07 12:49:00,5,987.1,3,1,2,2,At-risk customers
18239.0,2011-05-05 12:38:00,5,1561.6100000000001,219,5,2,2,New customers
18240.0,2011-10-24 13:06:00,1,422.58,46,3,5,4,Regular customers
18241.0,2011-11-30 12:10:00,17,2073.09,10,1,1,1,Inactive customers
18242.0,2011-09-28 13:43:00,4,2232.4900000000002,72,4,2,1,New customers
18245.0,2011-12-02 14:48:00,7,2567.06,7,1,1,1,Inactive customers
18246.0,2011-11-16 11:49:00,2,596.1,24,2,4,3,Regular customers
18248.0,2011-08-09 10:19:00,2,804.02,123,4,4,3,Loyal customers
18249.0,2011-11-22 15:07:00,1,95.34,17,2,5,5,Regular customers
18250.0,2011-02-02 13:16:00,1,349.27,310,5,5,4,High-value customers
