InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
573597,79341,"Unsaleable, Destroyed.",-905,2011-10-31 15:18:00,0.0,Unknown,United Kingdom
573598,79342B,"Unsaleable, Destroyed.",-1128,2011-10-31 15:18:00,0.0,Unknown,United Kingdom
573664,21192,Wrongly Marked,48,2011-10-31 16:07:00,0.0,Unknown,United Kingdom
573670,22176,Check,-28,2011-10-31 17:02:00,0.0,Unknown,United Kingdom
573672,22522,Check,-126,2011-10-31 17:04:00,0.0,Unknown,United Kingdom
573726,72817,Check,-67,2011-10-31 17:18:00,0.0,Unknown,United Kingdom
573734,72818,Check,-26,2011-10-31 17:19:00,0.0,Unknown,United Kingdom
573751,46000U,Check,10,2011-11-01 09:33:00,0.0,Unknown,United Kingdom
573752,46000S,Dotcom Sales,-90,2011-11-01 09:34:00,0.0,Unknown,United Kingdom
573815,20902,Check,-3,2011-11-01 11:31:00,0.0,Unknown,United Kingdom
573816,20898,Check,-10,2011-11-01 11:32:00,0.0,Unknown,United Kingdom
573880,22812,Check,48,2011-11-01 13:21:00,0.0,Unknown,United Kingdom
573881,21098,Had Been Put Aside,108,2011-11-01 13:22:00,0.0,Unknown,United Kingdom
573882,23131,Had Been Put Aside,48,2011-11-01 13:23:00,0.0,Unknown,United Kingdom
573883,22121,Had Been Put Aside,32,2011-11-01 13:24:00,0.0,Unknown,United Kingdom
573884,22687,Had Been Put Aside,20,2011-11-01 13:25:00,0.0,Unknown,United Kingdom
573885,22689,Had Been Put Aside,40,2011-11-01 13:26:00,0.0,Unknown,United Kingdom
573919,21352,Check,-23,2011-11-01 17:39:00,0.0,Unknown,United Kingdom
573920,84050,Check,14,2011-11-01 18:00:00,0.0,Unknown,United Kingdom
573926,47503A,Check,65,2011-11-02 09:52:00,0.0,Unknown,United Kingdom
573978,21644,Check,27,2011-11-02 11:02:00,0.0,Unknown,United Kingdom
573979,35968,Check,9,2011-11-02 11:02:00,0.0,Unknown,United Kingdom
573980,21539,Check,4,2011-11-02 11:03:00,0.0,Unknown,United Kingdom
573981,21700,Check,26,2011-11-02 11:05:00,0.0,Unknown,United Kingdom
573983,82600,Check,3,2011-11-02 11:08:00,0.0,Unknown,United Kingdom
573984,16207A,Check,2,2011-11-02 11:09:00,0.0,Unknown,United Kingdom
573985,22848,Check,2,2011-11-02 11:09:00,0.0,Unknown,United Kingdom
573986,84659A,Check,19,2011-11-02 11:13:00,0.0,Unknown,United Kingdom
573987,21349,Check,1,2011-11-02 11:14:00,0.0,Unknown,United Kingdom
573988,22925,Check,1,2011-11-02 11:14:00,0.0,Unknown,United Kingdom
573989,23091,Check,2,2011-11-02 11:14:00,0.0,Unknown,United Kingdom
573990,22606,Check,1,2011-11-02 11:18:00,0.0,Unknown,United Kingdom
573991,21804,Check,36,2011-11-02 11:19:00,0.0,Unknown,United Kingdom
574073,23579,Unknown,3,2011-11-02 15:15:00,0.0,Unknown,United Kingdom
574094,22147,Check,-80,2011-11-03 09:46:00,0.0,Unknown,United Kingdom
574101,22180,Unknown,1,2011-11-03 10:27:00,0.0,Unknown,United Kingdom
574123,22652,Check,-111,2011-11-03 10:55:00,0.0,Unknown,United Kingdom
574133,21071,Unknown,1,2011-11-03 11:00:00,0.0,Unknown,United Kingdom
574138,23234,Biscuit Tin Vintage Christmas,216,2011-11-03 11:26:00,0.0,12415.0,Australia
574171,21818,Check,-130,2011-11-03 11:45:00,0.0,Unknown,United Kingdom
574173,35923,Check,-42,2011-11-03 11:46:00,0.0,Unknown,United Kingdom
574175,22065,Christmas Pudding Trinket Pot,12,2011-11-03 11:47:00,0.0,14110.0,United Kingdom
574176,85054,Check,-39,2011-11-03 11:48:00,0.0,Unknown,United Kingdom
574198,21159,Damaged,-40,2011-11-03 12:00:00,0.0,Unknown,United Kingdom
574252,M,Manual,1,2011-11-03 13:24:00,0.0,12437.0,France
574257,72818,Unknown,-3,2011-11-03 13:46:00,0.0,Unknown,United Kingdom
574438,85054,Found,27,2011-11-04 11:35:00,0.0,Unknown,United Kingdom
574469,22385,Jumbo Bag Spaceboy Design,12,2011-11-04 11:55:00,0.0,12431.0,Australia
574516,22162,Unknown,-24,2011-11-04 13:38:00,0.0,Unknown,United Kingdom
574518,21174,Unknown,63,2011-11-04 13:42:00,0.0,Unknown,United Kingdom
574520,21181,Unknown,-6,2011-11-04 13:44:00,0.0,Unknown,United Kingdom
574577,21519,Check,-80,2011-11-04 17:09:00,0.0,Unknown,United Kingdom
574578,40001,Check,-240,2011-11-04 17:09:00,0.0,Unknown,United Kingdom
574579,72802B,Check,-203,2011-11-04 17:14:00,0.0,Unknown,United Kingdom
574580,20751,Check,-35,2011-11-04 17:44:00,0.0,Unknown,United Kingdom
574581,23187,Check,-62,2011-11-04 17:45:00,0.0,Unknown,United Kingdom
574582,84279P,Check,-104,2011-11-04 17:46:00,0.0,Unknown,United Kingdom
574583,22892,Check,-62,2011-11-04 17:46:00,0.0,Unknown,United Kingdom
574757,72802C,Damages,-54,2011-11-07 10:08:00,0.0,Unknown,United Kingdom
574816,85036C,Damages Wax,-1560,2011-11-07 10:37:00,0.0,Unknown,United Kingdom
574822,85036B,Damages Wax,-1284,2011-11-07 10:38:00,0.0,Unknown,United Kingdom
574879,22625,Red Kitchen Scales,2,2011-11-07 13:22:00,0.0,13014.0,United Kingdom
574904,85017B,Unknown,11,2011-11-07 15:28:00,0.0,Unknown,United Kingdom
574905,85017B,Unknown,-22,2011-11-07 15:28:00,0.0,Unknown,United Kingdom
574906,85034A,Damaged,-81,2011-11-07 15:30:00,0.0,Unknown,United Kingdom
574920,22899,Children's Apron Dolly Girl,1,2011-11-07 16:34:00,0.0,13985.0,United Kingdom
574920,23480,Mini Lights Woodland Mushrooms,1,2011-11-07 16:34:00,0.0,13985.0,United Kingdom
575048,84665,Water Damaged,-15,2011-11-08 12:12:00,0.0,Unknown,United Kingdom
575175,84279P,Found,84,2011-11-08 18:07:00,0.0,Unknown,United Kingdom
575287,84508A,Check,-39,2011-11-09 12:15:00,0.0,Unknown,United Kingdom
575386,20977,Unknown,-16,2011-11-09 15:22:00,0.0,Unknown,United Kingdom
575503,35933,Unknown,-2,2011-11-10 10:19:00,0.0,Unknown,United Kingdom
575505,POST,Unknown,800,2011-11-10 10:29:00,0.0,Unknown,United Kingdom
575506,C2,Unknown,150,2011-11-10 10:30:00,0.0,Unknown,United Kingdom
575513,35965,Unknown,7,2011-11-10 10:39:00,0.0,Unknown,United Kingdom
575518,10080,Check,22,2011-11-10 10:53:00,0.0,Unknown,United Kingdom
575579,22437,Set Of 9 Black Skull Balloons,20,2011-11-10 11:49:00,0.0,13081.0,United Kingdom
575579,22089,Paper Bunting Vintage Paisley,24,2011-11-10 11:49:00,0.0,13081.0,United Kingdom
575613,23118,Check,-6,2011-11-10 12:47:00,0.0,Unknown,United Kingdom
575614,22121,Check,-10,2011-11-10 12:48:00,0.0,Unknown,United Kingdom
575615,82582,??,-130,2011-11-10 12:51:00,0.0,Unknown,United Kingdom
575617,21014,Check,-90,2011-11-10 12:53:00,0.0,Unknown,United Kingdom
575625,35972,Check,-3,2011-11-10 13:20:00,0.0,Unknown,United Kingdom
575704,21843,Smashed,-63,2011-11-10 17:00:00,0.0,Unknown,United Kingdom
575714,85125,Check,-64,2011-11-10 17:55:00,0.0,Unknown,United Kingdom
575715,72802B,Check,-36,2011-11-10 17:58:00,0.0,Unknown,United Kingdom
575716,72802C,Check,-21,2011-11-10 18:00:00,0.0,Unknown,United Kingdom
575717,85175,Check,-42,2011-11-10 18:02:00,0.0,Unknown,United Kingdom
575719,35954,Check,24,2011-11-10 18:08:00,0.0,Unknown,United Kingdom
575720,21817,Check,-8,2011-11-10 18:09:00,0.0,Unknown,United Kingdom
575721,22804,Wrongly Mrked Had 85123a In Box,-256,2011-11-10 18:19:00,0.0,Unknown,United Kingdom
575722,85123A,Wrongly Marked Carton 22804,-256,2011-11-10 18:20:00,0.0,Unknown,United Kingdom
575748,23298,Spotty Bunting,1,2011-11-11 10:21:00,0.0,Unknown,United Kingdom
575907,22268,Check,-10,2011-11-11 15:52:00,0.0,Unknown,United Kingdom
575909,20711,Check,-220,2011-11-11 16:02:00,0.0,Unknown,United Kingdom
575912,22943,Check,-7,2011-11-11 16:20:00,0.0,Unknown,United Kingdom
576109,21181,Adjustment,180,2011-11-14 10:33:00,0.0,Unknown,United Kingdom
576110,35965,Unknown,5,2011-11-14 10:33:00,0.0,Unknown,United Kingdom
576185,22575,Missing?,-130,2011-11-14 11:25:00,0.0,Unknown,United Kingdom
576192,22827,Unknown,4,2011-11-14 11:57:00,0.0,Unknown,United Kingdom
576193,22827,Unknown,-8,2011-11-14 11:57:00,0.0,Unknown,United Kingdom
576250,71279,Damages,-74,2011-11-14 13:50:00,0.0,Unknown,United Kingdom
576258,22812,Unknown,11,2011-11-14 14:17:00,0.0,Unknown,United Kingdom
576299,21181,Unknown,16,2011-11-14 14:38:00,0.0,Unknown,United Kingdom
576302,22812,Unknown,46,2011-11-14 14:41:00,0.0,Unknown,United Kingdom
576336,21809,Unknown,16,2011-11-14 15:26:00,0.0,Unknown,United Kingdom
576366,23072,Damages,-50,2011-11-14 18:30:00,0.0,Unknown,United Kingdom
576367,23071,Damages,-65,2011-11-14 18:31:00,0.0,Unknown,United Kingdom
576368,21135,Wet Rusty,-864,2011-11-14 18:33:00,0.0,Unknown,United Kingdom
576369,21135,Wet Rusty,-288,2011-11-14 18:35:00,0.0,Unknown,United Kingdom
576404,22687,Unknown,18,2011-11-15 11:09:00,0.0,Unknown,United Kingdom
576407,47590B,Check,-57,2011-11-15 11:18:00,0.0,Unknown,United Kingdom
576410,71038,Check,-16,2011-11-15 11:20:00,0.0,Unknown,United Kingdom
576411,85111,Check,-117,2011-11-15 11:20:00,0.0,Unknown,United Kingdom
576413,17012C,Check,-22,2011-11-15 11:21:00,0.0,Unknown,United Kingdom
576414,17012F,Check,14,2011-11-15 11:21:00,0.0,Unknown,United Kingdom
576415,17012B,Unknown,-2,2011-11-15 11:22:00,0.0,Unknown,United Kingdom
576419,85036B,Check,-23,2011-11-15 11:23:00,0.0,Unknown,United Kingdom
576424,85036C,Check,-4,2011-11-15 11:24:00,0.0,Unknown,United Kingdom
576426,21051,Found,240,2011-11-15 11:24:00,0.0,Unknown,United Kingdom
576431,22688,Unknown,15,2011-11-15 11:26:00,0.0,Unknown,United Kingdom
576436,22943,Check,-26,2011-11-15 11:27:00,0.0,Unknown,United Kingdom
576473,21868,Unknown,-108,2011-11-15 11:40:00,0.0,Unknown,United Kingdom
576509,21868,Unknown,144,2011-11-15 12:03:00,0.0,Unknown,United Kingdom
576517,22121,Unknown,17,2011-11-15 12:25:00,0.0,Unknown,United Kingdom
576547,21809,Unknown,56,2011-11-15 12:54:00,0.0,Unknown,United Kingdom
576566,21830,Unknown,-186,2011-11-15 13:39:00,0.0,Unknown,United Kingdom
576569,47504K,Unknown,-21,2011-11-15 13:45:00,0.0,Unknown,United Kingdom
576578,22412,Unknown,-37,2011-11-15 14:05:00,0.0,Unknown,United Kingdom
576580,22034,Unknown,-5,2011-11-15 14:15:00,0.0,Unknown,United Kingdom
576585,84247E,Unknown,22,2011-11-15 14:17:00,0.0,Unknown,United Kingdom
576594,21394,Unknown,1,2011-11-15 14:55:00,0.0,Unknown,United Kingdom
576619,21054,Unknown,1,2011-11-15 17:01:00,0.0,Unknown,United Kingdom
576620,16207A,Unknown,1,2011-11-15 17:02:00,0.0,Unknown,United Kingdom
576632,21823,Amazon Adjust,10,2011-11-16 08:55:00,0.0,Unknown,United Kingdom
576643,85127,Found,6,2011-11-16 10:00:00,0.0,Unknown,United Kingdom
576662,22570,Unknown,1,2011-11-16 11:19:00,0.0,Unknown,United Kingdom
576673,22548,Adjustment,4,2011-11-16 11:59:00,0.0,Unknown,United Kingdom
576674,21823,Damaged,-6,2011-11-16 12:00:00,0.0,Unknown,United Kingdom
576675,37327,Adjustment,3,2011-11-16 12:01:00,0.0,Unknown,United Kingdom
576762,21744,Check,-21,2011-11-16 13:08:00,0.0,Unknown,United Kingdom
576763,23035,Check,-64,2011-11-16 13:09:00,0.0,Unknown,United Kingdom
576764,16008,Check,-1510,2011-11-16 13:10:00,0.0,Unknown,United Kingdom
576765,22219,???lost,-550,2011-11-16 13:11:00,0.0,Unknown,United Kingdom
576766,85019B,Check,15,2011-11-16 13:11:00,0.0,Unknown,United Kingdom
576767,22339,Check,-60,2011-11-16 13:12:00,0.0,Unknown,United Kingdom
576773,22181,Check,-92,2011-11-16 13:21:00,0.0,Unknown,United Kingdom
576776,21811,Check,-240,2011-11-16 13:22:00,0.0,Unknown,United Kingdom
576777,22121,Unknown,4,2011-11-16 13:23:00,0.0,Unknown,United Kingdom
576835,21618,Unknown,-2,2011-11-16 15:10:00,0.0,Unknown,United Kingdom
576839,35818B,Adjustment,-22,2011-11-16 15:21:00,0.0,Unknown,United Kingdom
576843,10133,Damaged,-82,2011-11-16 15:32:00,0.0,Unknown,United Kingdom
577037,72817,Dotcomstock,4,2011-11-17 13:27:00,0.0,Unknown,United Kingdom
577102,21915,John Lewis,200,2011-11-17 17:01:00,0.0,Unknown,United Kingdom
577111,22587,Check,-41,2011-11-17 17:55:00,0.0,Unknown,United Kingdom
577112,22586,Check,-30,2011-11-17 17:55:00,0.0,Unknown,United Kingdom
577113,22271,Check,-43,2011-11-17 17:58:00,0.0,Unknown,United Kingdom
577114,21786,Check,-209,2011-11-17 17:59:00,0.0,Unknown,United Kingdom
577115,85035C,Check,-24,2011-11-17 18:02:00,0.0,Unknown,United Kingdom
577116,21165,Check,-28,2011-11-17 18:04:00,0.0,Unknown,United Kingdom
577117,22149,Check,34,2011-11-17 18:04:00,0.0,Unknown,United Kingdom
577118,22286,Check,-47,2011-11-17 18:05:00,0.0,Unknown,United Kingdom
577119,22778,Check,-10,2011-11-17 18:08:00,0.0,Unknown,United Kingdom
577120,20752,Check,-10,2011-11-17 18:09:00,0.0,Unknown,United Kingdom
577122,23348,Sold With Wrong Barcode,-57,2011-11-17 18:33:00,0.0,Unknown,United Kingdom
577123,23288,Check,-63,2011-11-17 18:34:00,0.0,Unknown,United Kingdom
577124,22759,Check,-327,2011-11-17 18:41:00,0.0,Unknown,United Kingdom
577129,22464,Hanging Metal Heart Lantern,4,2011-11-17 19:52:00,0.0,15602.0,United Kingdom
577144,22759,Found,96,2011-11-18 09:35:00,0.0,Unknown,United Kingdom
577145,20832,Check,110,2011-11-18 09:35:00,0.0,Unknown,United Kingdom
577168,M,Manual,1,2011-11-18 10:42:00,0.0,12603.0,Germany
577251,72802C,Unknown,1,2011-11-18 12:18:00,0.0,Unknown,United Kingdom
577263,47503H,Found,66,2011-11-18 12:31:00,0.0,Unknown,United Kingdom
577264,85125,Unknown,3,2011-11-18 12:32:00,0.0,Unknown,United Kingdom
577265,23268,Unknown,2,2011-11-18 12:33:00,0.0,Unknown,United Kingdom
577304,20956,Check,-152,2011-11-18 13:04:00,0.0,Unknown,United Kingdom
577305,22946,Check,-21,2011-11-18 13:06:00,0.0,Unknown,United Kingdom
577306,72817,Unknown,12,2011-11-18 13:06:00,0.0,Unknown,United Kingdom
577307,16169E,Check,-313,2011-11-18 13:06:00,0.0,Unknown,United Kingdom
577314,23407,Set Of 2 Trays Home Sweet Home,2,2011-11-18 13:23:00,0.0,12444.0,Norway
577339,15060B,Unknown,9,2011-11-18 14:57:00,0.0,Unknown,United Kingdom
577340,22570,Unknown,40,2011-11-18 14:57:00,0.0,Unknown,United Kingdom
577608,35400,Unknown,5,2011-11-21 09:22:00,0.0,Unknown,United Kingdom
577611,23118,Dotcom Adjust,10,2011-11-21 09:59:00,0.0,Unknown,United Kingdom
577612,21181,Dotcom,20,2011-11-21 09:59:00,0.0,Unknown,United Kingdom
577696,M,Manual,1,2011-11-21 11:57:00,0.0,16406.0,United Kingdom
577787,23055,Rusty Thrown Away,-398,2011-11-21 16:28:00,0.0,Unknown,United Kingdom
577788,23056,Rusty Throw Away,-210,2011-11-21 16:28:00,0.0,Unknown,United Kingdom
577789,23057,Rusty Throw Away,-280,2011-11-21 16:28:00,0.0,Unknown,United Kingdom
577829,85231G,Amazon,1,2011-11-22 09:55:00,0.0,Unknown,United Kingdom
577836,21888,Check,-57,2011-11-22 10:26:00,0.0,Unknown,United Kingdom
577942,21811,Check,26,2011-11-22 12:08:00,0.0,Unknown,United Kingdom
577944,47503A,Check,56,2011-11-22 12:08:00,0.0,Unknown,United Kingdom
577947,21992,Check,13,2011-11-22 12:08:00,0.0,Unknown,United Kingdom
577949,21804,Check,44,2011-11-22 12:09:00,0.0,Unknown,United Kingdom
577953,23348,Check,5,2011-11-22 12:09:00,0.0,Unknown,United Kingdom
577954,17136A,Check,3,2011-11-22 12:10:00,0.0,Unknown,United Kingdom
577956,21145,Unknown,3,2011-11-22 12:10:00,0.0,Unknown,United Kingdom
577959,85107,Check?,374,2011-11-22 12:11:00,0.0,Unknown,United Kingdom
577961,23268,Unknown,2,2011-11-22 12:11:00,0.0,Unknown,United Kingdom
577964,37489A,Unknown,2,2011-11-22 12:11:00,0.0,Unknown,United Kingdom
577966,85045,Unknown,2,2011-11-22 12:12:00,0.0,Unknown,United Kingdom
577968,85135B,Unknown,2,2011-11-22 12:12:00,0.0,Unknown,United Kingdom
577970,85135A,Unknown,4,2011-11-22 12:12:00,0.0,Unknown,United Kingdom
577971,22606,Unknown,1,2011-11-22 12:12:00,0.0,Unknown,United Kingdom
577972,84663A,Unknown,1,2011-11-22 12:13:00,0.0,Unknown,United Kingdom
577999,21018,Damaged,-63,2011-11-22 12:29:00,0.0,Unknown,United Kingdom
578095,23397,Damaged,-9,2011-11-22 17:25:00,0.0,Unknown,United Kingdom
578145,22579,Dotcom,-40,2011-11-23 11:07:00,0.0,Unknown,United Kingdom
578245,22568,?? Missing,-170,2011-11-23 12:37:00,0.0,Unknown,United Kingdom
578327,72807A,Wet Pallet,-504,2011-11-23 17:55:00,0.0,Unknown,United Kingdom
578328,72807B,Wet Pallet,-696,2011-11-23 17:55:00,0.0,Unknown,United Kingdom
578329,72807C,Wet Pallet,-408,2011-11-23 17:56:00,0.0,Unknown,United Kingdom
578336,23579,Unknown,1,2011-11-24 09:06:00,0.0,Unknown,United Kingdom
578337,23348,Unknown,1,2011-11-24 09:07:00,0.0,Unknown,United Kingdom
578338,22125,Unknown,1,2011-11-24 09:07:00,0.0,Unknown,United Kingdom
578340,22568,Unknown,8,2011-11-24 09:07:00,0.0,Unknown,United Kingdom
578360,84971L,Unknown,2,2011-11-24 10:36:00,0.0,Unknown,United Kingdom
578374,21937,Found,50,2011-11-24 11:21:00,0.0,Unknown,United Kingdom
578426,23131,Unknown,-12,2011-11-24 12:03:00,0.0,Unknown,United Kingdom
578431,22579,Unknown,-18,2011-11-24 12:15:00,0.0,Unknown,United Kingdom
578456,22579,Unknown,11,2011-11-24 12:29:00,0.0,Unknown,United Kingdom
578473,72807B,Damages,-101,2011-11-24 12:43:00,0.0,Unknown,United Kingdom
578474,72807A,Damages,-56,2011-11-24 12:44:00,0.0,Unknown,United Kingdom
578475,72807C,Damages,-149,2011-11-24 12:44:00,0.0,Unknown,United Kingdom
578476,72807B,????missing,-124,2011-11-24 12:45:00,0.0,Unknown,United Kingdom
578477,72807A,???missing,-224,2011-11-24 12:45:00,0.0,Unknown,United Kingdom
578478,72807C,???missing,-428,2011-11-24 12:45:00,0.0,Unknown,United Kingdom
578524,22810,Check,-25,2011-11-24 14:20:00,0.0,Unknown,United Kingdom
578525,22152,Check,-179,2011-11-24 14:21:00,0.0,Unknown,United Kingdom
578527,21819,Check,-14,2011-11-24 14:24:00,0.0,Unknown,United Kingdom
578528,22601,Check,-20,2011-11-24 14:24:00,0.0,Unknown,United Kingdom
578529,22087,Unknown,-23,2011-11-24 14:29:00,0.0,Unknown,United Kingdom
578628,23541,Unknown,20,2011-11-24 15:55:00,0.0,Unknown,United Kingdom
578629,22943,Unknown,24,2011-11-24 15:56:00,0.0,Unknown,United Kingdom
578632,22579,Unknown,4,2011-11-24 16:22:00,0.0,Unknown,United Kingdom
578691,85034A,Check,24,2011-11-25 09:37:00,0.0,Unknown,United Kingdom
578692,23157,Check,212,2011-11-25 09:38:00,0.0,Unknown,United Kingdom
578693,21811,Unknown,1,2011-11-25 09:38:00,0.0,Unknown,United Kingdom
578700,72807A,Amazon,1,2011-11-25 10:49:00,0.0,Unknown,United Kingdom
578733,21643,Damaged,-9,2011-11-25 11:32:00,0.0,Unknown,United Kingdom
578738,21638,Unknown,-33,2011-11-25 11:33:00,0.0,Unknown,United Kingdom
578837,35833P,Check,-24,2011-11-25 15:51:00,0.0,Unknown,United Kingdom
578838,21591,Check,-267,2011-11-25 15:52:00,0.0,Unknown,United Kingdom
578839,22959,Check,-175,2011-11-25 15:52:00,0.0,Unknown,United Kingdom
578840,22142,Check,-70,2011-11-25 15:54:00,0.0,Unknown,United Kingdom
578841,84826,Asstd Design 3d Paper Stickers,12540,2011-11-25 15:57:00,0.0,13256.0,United Kingdom
578930,22848,Amazon,1,2011-11-27 12:39:00,0.0,Unknown,United Kingdom
579272,22812,Unknown,2,2011-11-29 10:00:00,0.0,Unknown,United Kingdom
579275,22176,Amazon,1,2011-11-29 10:02:00,0.0,Unknown,United Kingdom
579429,20711,Lost In Space,-98,2011-11-29 13:04:00,0.0,Unknown,United Kingdom
579460,21110,Unknown,-151,2011-11-29 14:39:00,0.0,Unknown,United Kingdom
579500,22810,Unknown,33,2011-11-29 16:14:00,0.0,Unknown,United Kingdom
579563,85135C,Found,36,2011-11-30 11:41:00,0.0,Unknown,United Kingdom
579680,22533,Check,60,2011-11-30 13:29:00,0.0,Unknown,United Kingdom
579681,21615,Check,-26,2011-11-30 13:33:00,0.0,Unknown,United Kingdom
579682,85172,Check,-145,2011-11-30 13:33:00,0.0,Unknown,United Kingdom
579683,21868,Check,-28,2011-11-30 13:35:00,0.0,Unknown,United Kingdom
579688,21116,Unknown,-33,2011-11-30 13:51:00,0.0,Unknown,United Kingdom
579691,47503A,Unknown,-5,2011-11-30 14:05:00,0.0,Unknown,United Kingdom
579731,35648,Check,-46,2011-11-30 14:23:00,0.0,Unknown,United Kingdom
579732,35648,Check,-10,2011-11-30 14:24:00,0.0,Unknown,United Kingdom
579733,84581,Check,-41,2011-11-30 14:24:00,0.0,Unknown,United Kingdom
579734,84859C,Wet?,-153,2011-11-30 14:25:00,0.0,Unknown,United Kingdom
579735,21793,Check,-40,2011-11-30 14:25:00,0.0,Unknown,United Kingdom
579738,21927,Unknown,8,2011-11-30 14:26:00,0.0,Unknown,United Kingdom
579742,85204,Lost??,-1131,2011-11-30 14:34:00,0.0,Unknown,United Kingdom
579743,21810,Check,-135,2011-11-30 14:36:00,0.0,Unknown,United Kingdom
579745,22043,Check,-40,2011-11-30 14:39:00,0.0,Unknown,United Kingdom
579755,84912B,Damaged,-14,2011-11-30 14:54:00,0.0,Unknown,United Kingdom
579873,35819B,Check,18,2011-11-30 17:00:00,0.0,Unknown,United Kingdom
579879,22759,Check,17,2011-11-30 17:13:00,0.0,Unknown,United Kingdom
579880,22947,Unknown,5,2011-11-30 17:14:00,0.0,Unknown,United Kingdom
580087,84341B,Unknown,-2,2011-12-01 14:27:00,0.0,Unknown,United Kingdom
580145,22925,Amazon,1,2011-12-02 10:03:00,0.0,Unknown,United Kingdom
580197,22696,Unknown,6,2011-12-02 12:04:00,0.0,Unknown,United Kingdom
580218,22577,Check,-300,2011-12-02 12:12:00,0.0,Unknown,United Kingdom
580359,20775,Unknown,-35,2011-12-02 16:11:00,0.0,Unknown,United Kingdom
580366,22923,Fridge Magnets Les Enfants Assorted,6,2011-12-02 16:38:00,0.0,Unknown,United Kingdom
580366,23169,Classic Glass Cookie Jar,6,2011-12-02 16:38:00,0.0,Unknown,United Kingdom
580366,DOT,Dotcom Postage,1,2011-12-02 16:38:00,0.0,Unknown,United Kingdom
580376,22606,Check,8,2011-12-02 17:49:00,0.0,Unknown,United Kingdom
580377,84609,Damages,-29,2011-12-02 17:52:00,0.0,Unknown,United Kingdom
580378,22792,Damages,-73,2011-12-02 17:56:00,0.0,Unknown,United Kingdom
580379,72225C,Unknown,-144,2011-12-02 17:57:00,0.0,Unknown,United Kingdom
580380,21620,Check,-20,2011-12-02 17:58:00,0.0,Unknown,United Kingdom
580381,21758,Unknown,-9,2011-12-02 17:58:00,0.0,Unknown,United Kingdom
580382,16045,Check,-900,2011-12-02 17:59:00,0.0,Unknown,United Kingdom
580383,20652,Check,-37,2011-12-02 17:59:00,0.0,Unknown,United Kingdom
580390,21888,Amazon,1,2011-12-04 10:37:00,0.0,Unknown,United Kingdom
580391,21868,Amazon,1,2011-12-04 10:42:00,0.0,Unknown,United Kingdom
580546,23406,Check,-21,2011-12-05 09:27:00,0.0,Unknown,United Kingdom
580547,21201,???,-390,2011-12-05 09:29:00,0.0,Unknown,United Kingdom
580549,84876B,Found,66,2011-12-05 09:54:00,0.0,Unknown,United Kingdom
580561,22043,Dotcom,-9,2011-12-05 10:25:00,0.0,Unknown,United Kingdom
580580,21804,Unknown,10,2011-12-05 10:33:00,0.0,Unknown,United Kingdom
580586,21804,Dotcom,4,2011-12-05 10:34:00,0.0,Unknown,United Kingdom
580588,21808,Unknown,5,2011-12-05 10:35:00,0.0,Unknown,United Kingdom
